"","Which.of.the.following.best.describes.your.role.","Which.of.the.following.best.describes.your.role....Other..please.specify.","How.many.years.have.you.been.programming","How.many.years.have.you.worked.on.projects.that.are.developed.in.a.geographically.distributed.manner.","How.many.years.have.you.been.working.in.Open.Source.projects","You.work.for","Which..open.source..project.repository.are.you.mainly.contributing.pull.requests.to..e.g..rails.rails...Please.specify.only.one.and.answer.the.remaining.questions.with.this.repository.in.mind....Open.Ended.Response","Why.do.you.contribute.to.this.specific.repository....It.is.my.day.time.job","Why.do.you.contribute.to.this.specific.repository....I.use.this.project.as.part.my.own.projects","Why.do.you.contribute.to.this.specific.repository....I.am.personally.interested.in.the.technology.being.developed","Why.do.you.contribute.to.this.specific.repository....Coding.for.this.project.is.intellectually.stimulating","Why.do.you.contribute.to.this.specific.repository....I.contribute.to.this.project.to.sharpen.my.programming.skills","Why.do.you.contribute.to.this.specific.repository....I.contribute.to.this.project.to.enrich.my.Github.profile.CV","Why.do.you.contribute.to.this.specific.repository....I.like.to.devote.my.free.time.to.a.good.cause","Why.do.you.contribute.to.this.specific.repository....Other..please.specify.","How.many.pull.requests.did.you.submit.to.this.repo.in.the.last.month.","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.commit..to.the.main.branch","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.commit.to.other.branches","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.contribute.through.branch.to.branch.pull.requests","How.do.you.contribute.code.to.the.project....I.only.contribute.to.the.project.through.pull.requests","How.do.you.contribute.code.to.the.project....Other..please.specify.","I.contribute.pull.requests.containing.exclusively...Source.code","I.contribute.pull.requests.containing.exclusively...Test.code","I.contribute.pull.requests.containing.exclusively...Documentation","I.contribute.pull.requests.containing.exclusively...Source.code...Test.code","I.contribute.pull.requests.containing.exclusively...Source.code...Documentation","I.contribute.pull.requests.containing.exclusively...Test.code...Documentation","I.contribute.pull.requests.containing.exclusively...Source.Code..Test.code.and.Documentation","Before.starting.to.work.on.a.pull.request..I...Communicate.my.changes.to.the.project.core.team","Before.starting.to.work.on.a.pull.request..I...Lookup.project.pull.request.guidelines","Before.starting.to.work.on.a.pull.request..I...Lookup.for.open.issues.related.to.my.changes","Before.starting.to.work.on.a.pull.request..I...Check.whether.similar.pull.requests.were.processed.recently","Before.starting.to.work.on.a.pull.request..I...Check.other.project.branches..or.forks..for.related.features","Before.starting.to.work.on.a.pull.request..I...Check.project.discussions..emails.forums.IRC..for.related.topics","Before.starting.to.work.on.a.pull.request..I...Get.assigned.some.work.by.my.project.leader","Before.starting.to.work.on.a.pull.request..I...Other..please.specify.","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Email","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Issue.tracking..I.open.an.issue.describing.the.problem.and.the.potential.fix","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Pull.request..I.open.a.minimal.pull.request.describing.the.problem.and.the.potential.fix","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....IRC","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Twitter","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Skype.Hangouts.Other.form.of.synchronous.communication","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Face.to.face","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....I.do.not.communicate.my.intended.changes","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Other..please.specify.","Did.you.look.up.for.the.project.s.pull.request.guidelines.at.least.once.","How.do.you.decide.on.the.contents.of.a.pull.request.","How.do.you.decide.on.the.contents.of.a.pull.request....Other..please.specify.","How.do.you.assess.the.quality.of.your.pull.request.before.submitting.it....Open.Ended.Response","When.I.am.ready.to.submit.a.pull.request..I...Format.it.according.to.project.guidelines","When.I.am.ready.to.submit.a.pull.request..I...Run.the.tests.against.it","When.I.am.ready.to.submit.a.pull.request..I...Check.whether.similar.pull.requests.were.processed.recently","When.I.am.ready.to.submit.a.pull.request..I...Check.other.project.branches..or.forks..for.features.related.to.my.pull.request","When.I.am.ready.to.submit.a.pull.request..I...Check.project.discussions.for.topics.related.to.it","When.I.am.ready.to.submit.a.pull.request..I...Other..please.specify.","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.project.roadmap","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.contributor.guidelines","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.issue.tracking.system","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.code.review.process","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Large.numbers.of.already.open.pull.requests","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Project.is.famous","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Project.is.very.active","What.could.projects.do.to.reduce.barriers.for.new.contributors....Open.Ended.Response","What.is.the.biggest.challenge..if.any..you.face.when.contributing.with.pull.requests....Open.Ended.Response","What.kind.of.tools.would.you.expect.research.to.provide.you.with.in.order.to.assist.you.with.contributing.pull.requests....Open.Ended.Response"
"25","Project owner","","10+","7 - 10","7 - 10","The industry","opscode/chef","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","","","5 to 10","","","","I only contribute to the project through pull requests","","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Often","Often","Often","Never","Occasionally","Often","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","Face to face","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Reading the code and writing/running tests","Often","Always","Often","Never","Occasionally","","Positively","Positively","Positively","Positively","Negatively","Positively","Positively","Be nice to people","When the maintainer does not respond","Interesting data"
"26","Source code contributor","","7 - 10","3 - 6","3 - 6","Open Source Software","supercollider/supercollider","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Often","Never","Occasionally","Never","Often","Never","Never","Always","Never","Always","Occasionally","Never","Always","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","No","I create topic branches for each new feature","","I test that it does what it says that it does","Always","Never","Occasionally","Never","Always","","Positively","Positively","Positively","Positively","Does not affect me","Does not affect me","Does not affect me","Activelly process pull request and deal with issues in the issue tracker","git wise, none. Just the code has to be good.","Better graphical tools for conflict resolution, intereactive rebasing, etc."
"27","Source code contributor","","3 - 6","1 - 2","1 - 2","The industry","getpelican/pelican","","I use this project as part my own projects","I am personally interested in the technology being developed","","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","","","Less than 5","","","","I only contribute to the project through pull requests","","Often","Never","Often","Never","Occasionally","Never","Never","Always","Always","Always","Always","Always","Always","Often","","","Issue tracking: I open an issue describing the problem and the potential fix","","IRC","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","I ask myself these questions,    1. Has it solved the issue?  2. Is the change documented?  3. Is the change easy to understand and follow?  4. Does the change follows coding conventions?","Always","Always","Always","Always","Always","","Positively","Positively","Positively","Positively","Negatively","Does not affect me","Positively","They should mark the open issues with the level of difficulty, like these issues are easy and beginners can resolve them, these have intermediate level of difficulty.    Repo owner should be available on various channels to discuss and communicate.    Code should be well documented.","Waiting for repo owners response. I want to get feedback asap.","Can't think of any."
"28","Source code contributor","","10+","3 - 6","3 - 6","The industry","jfinkels/flask-restless","","I use this project as part my own projects","","","","I contribute to this project to enrich my Github profile/CV","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Occasionally","Never","Occasionally","Often","Never","Never","Occasionally","Occasionally","Always","Always","Never","Occasionally","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Test against my use case and run regression tests","Always","Occasionally","Often","Never","Occasionally","","Does not affect me","Positively","Positively","Does not affect me","Positively","Positively","Positively","","Only understanding a tiny portion of the codebase (specifically, the part where I'm making my change)",""
"29","Project owner","","10+","3 - 6","7 - 10","The academia","scikit-learn/scikit-learn","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","I like to devote my free time to a good cause","","5 to 10","I have commit access and commit  to the main branch","","","","","Always","Always","Often","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","tests pass","Always","Always","Always","Always","Always","","Positively","Positively","Positively","Positively","Positively","Does not affect me","Positively","clear guidelines + tests + travis","learn the guidelines",""
"30","Translator","","< 1","< 1","1 - 2","The academia","LCTT/TranslateProject","","","I am personally interested in the technology being developed","","","","I like to devote my free time to a good cause","","Less than 5","","","","I only contribute to the project through pull requests","","Never","Never","Occasionally","Never","Never","Never","Never","Occasionally","Often","Often","Occasionally","Occasionally","Often","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","","","","QQ","Yes, and I did find guidelines but they were insufficient","I just submit whatever my current branch has","","average","Often","Often","Often","Often","Occasionally","","Positively","Does not affect me","Positively","Does not affect me","Positively","Positively","Positively","","",""
"31","Source code contributor","","10+","3 - 6","1 - 2","The industry","DynamoDS/Dynamo","It is my day time job","","","","","","","","11 to 30","","","I have commit access and contribute through branch-to-branch pull requests","I only contribute to the project through pull requests","I have commit access and commit to my forked repo","Often","Occasionally","Never","Often","Never","Never","Never","Occasionally","Occasionally","Occasionally","Occasionally","Never","Never","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find guidelines but they were insufficient","I create topic branches for each new feature","","Unit tests, regression results from automation reports from continuous integration system.","Never","Often","Occasionally","Never","Never","","Positively","Positively","Does not affect me","Negatively","Negatively","Positively","Positively","Encourage them to contribute by accepting/reviewing pull requests","Clarifying intention of submission, convincing reviewer of validity of submission, resolving merge conflicts",""
"32","Source code contributor","","10+","10+","1 - 2","The industry","adobe/brackets","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","I like to devote my free time to a good cause","","11 to 30","I have commit access and commit  to the main branch","I have commit access and commit to other branches","","","","Often","Often","Occasionally","Often","Occasionally","Occasionally","Often","Always","Always","Always","Always","Often","Often","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","Face to face","","Trello","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","code review, unit tests, scenario tests","Often","Always","Often","Often","Often","","Positively","Positively","Positively","Positively","Does not affect me","Positively","Positively","Good documentation.  Responsive feedback from committers.","Knowing guidelines to submit.","nice to have directions to how to get set up to development test and run the project"
"33","Source code contributor","","7 - 10","7 - 10","7 - 10","The industry","crosswalk-project/crosswalk","It is my day time job","","","","","","","","11 to 30","","","","I only contribute to the project through pull requests","","Always","Occasionally","Occasionally","Occasionally","Occasionally","Never","Occasionally","Often","Always","Often","Occasionally","Never","Occasionally","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Test the changes, take one final look at the entire diff.","Always","Always","Never","Occasionally","Occasionally","","Does not affect me","Positively","Positively","Positively","Does not affect me","Does not affect me","Does not affect me","Provide clear guidelines on coding style, best way to contribute and best way to contact existing contributors. Preferably run tests (including coding style ones) automatically when a pull request is sent to save everyone's time.","It's not easy to see which ones have been updated most recently on the website, and seaching is a pain in the arse.",""
"34","Project owner","","10+","7 - 10","7 - 10","Open Source Software","hylang/hy","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","","","Less than 5","","","I have commit access and contribute through branch-to-branch pull requests","","","Often","Often","Often","Often","Often","Often","Always","Often","Occasionally","Always","Always","Occasionally","Often","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Test suite, style lint, CI","Always","Always","Occasionally","Often","Always","","Positively","Positively","Positively","Positively","Negatively","Positively","Positively","More docs on contribution process","Getting reviews","Statistics, tools for structuring the process"
"35","Source code contributor","","7 - 10","3 - 6","3 - 6","The industry","sequelize/sequelize","It is my day time job","I use this project as part my own projects","","","","","","I'm a drive-by contributor - I have a problem with something I am using, I think I can fix it in src code do a few PRs and then move on ... I enjoy doing it but I have not found a project I feel I would want to stick with long term - partly because It seems like a huge investment of time and energy, partly because I get can frustrated with endless commitee-like discussions and users who think using [your] free software entitles them to treat you like their personal IT support. ... I think they classify me as a dark-matter developer :)","Less than 5","","","","I only contribute to the project through pull requests","","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Never","Always","Always","Always","Occasionally","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","make sure there is a [detailed] story explaining what it is and why it should go in, style the code according to project owner preferences (as much as I can stomach ;-)), make sure test suite passes (assuming there is one), check CI (i.e. travis) gives a thumbs up.     in short: make the PR easy to accept, the bigger it is the more attention it needs ... I don't want to waste time by creating PRs that get rejected, the best way to do that is to make it really easy (technically and emotionally) for the maintainer to hit the merge button","Often","Always","Always","Always","Occasionally","","Positively","Positively","Positively","Does not affect me","Negatively","Does not affect me","Positively","","getting things like test frameworks running locally, figuring out how to write a unit test in framework X (some of us mere mortals struggle with writing tests)","I expect research to offer me new knowledge about structuring projects, dealing with collaboration - tell me how best to setup and work on projects in the abstract/academic sense ... give me best practices ... the act of taking that knowledge and finding/integrating/building tools that exploit and implement the knowledge is then relatively easy (compared to formulating ""best practices"" in the first place) ... tools are fish, don't give me fish, teach me fishing, teach me boat-building :)"
